INT,REGION,STATE,COUNTY,CD,SAMPCELL,SAMPYTH,SAMPGEN,ACTAGE,AGECAT,UPELECT,DIRECT,PGDBAL,GENERIC,DTID,JBID,PBID,JCID,KHID,BSID,EWID,CBID,NPID,MMID,GOPCID,DEMCID,DJTJA,DJTIS1,DJTIS2,DJTIS3,DJTIS4,DJTIS5,DJTIS6,DT3W,ELVIEW,FORAGN,Q26,Q27,Q28,IHPC1,IHPC2,IHPC3,IHPC4,IHPC5,IHPC6,IHPC7,IHPC8,IHPC9,IHPC10,IHPC11,IHPC12,IHCC1,IHCC2,IHCC3,IHCC4,IHCC5,IHCC6,IHCC7,IHCC8,IHCC9,IHCC10,IHCC11,IHCC12,ECONW,CIVIL1,CIVIL2,CIVIL3,CIVIL4,CIVIL5,CIVIL6,CRES1,CRES2,CRES3,CRES4,CRES5,CRES6,CRES7,CRES8,CRES9,DIVSCL,EDUC,IDEOL,PARTYID,PARTY,PVOTE16,UNION,MARITAL,CHILD,DENOMFRQ,BORN,RACE,HISP,ECONCLA2,SOURCE,SEXEMP,USR,LIST,INTGEN,LENGTHWW,ZIP,PROJECT,CURRPROJ,STATECD,STATENAME,CDPAR,COMPCD,RRINTEREA,RRINTEREB,RRINTEREC,RRINTERED,RRINTEREE,RRINTEREF,RRINTEREG,RRINTEREH,RRINTEREI,RRINTEREJ,RRINTEREK,AGE,RAGE,RAGEFL,NRCCAGE1,NRCCAGE2,NRCCAGE3,NRCCAGE4,NRCCAGE5,NRCCAGE6,RDIRECT,RPGDBAL,RGENERIC,RDTID,RJBID,RPBID,RJCID,RKHID,RBSID,REWID,RCBID,RNPID,RMMID,RGOPCID,RDEMCID,RDJTJA,RDJTIS1,RDJTIS2,RDJTIS3,RDJTIS4,RDJTIS5,RDJTIS6,R26,R28,RCIVIL1,RCIVIL2,RCIVIL3,RCIVIL4,RCIVIL5,RCIVIL6,REDUC,RIDEOL,RRIDEOL,RPARTYID,RPARTY,RUNION,RMARITAL,RCHILD,RRACE,RHISP,RSOURCE,RSEXEMP,SEX,GENDER,DATE,R96,R96FL,RR96,RR96FL,RPTYID89,RPTYID90,RPTY90FL,RPTYID98,RPTYD981,R89,R90,R90FL,R98,R981,R99,PARTISAN,STATUS,ONE,turn1,turn2,turn3,turn4,turn5,turnp1,turnp2,turnp3,turnp4,turnp5,turns1,turns2,turns3,turns4,turns5,turnc1,turnc2,turnc3,turnc4,turnc5,turng1,turng2,turng3,turng4,turng5,TOGGLE,TIMESRUN,W1,TIMESRUN2,W2,RUSR,RG1,RG2,PREZ16,SEN20,USRACE,EMPSTAT,AGERACE,GENRACE,WHSENIOR,PARIDEOL,EDRAC,SEXED2,SEXEDWH,MARAC,GENMAR2,MOMDAD,BUNDY,SEXBORN,RACEVANG,IDEOVAN,CLARAC,JACNT,RDENOMFR,goal1,goal2,goal3,turn,goal4,NUMCASES,ACTUAL,pturn,diff
899,5,29,67,8,N,N,M,64, ,1,3,7,1,1,4,4,4,4,4,4,4,4,4,1,4,1,1,2,2,2,1,2,3,2,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,4,1,1,1,1,1,1,2,1,5,1,2,1,1,1,4,100,6,1,1,2,1,3,2,2,1,3,1,2,3,4,9,1,2,1,20.66666667,65608,16440,16440,2908,Missouri,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,2,2,2,1,2,4,4,2,2,20191010,4,4,4,4,2,2,2,1,1,2,2,2,1,1,3,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.999961993,0,1,1,5,5,1,2,6,3,2,2,1,5,1,3,3,1,4,3,2,4, , ,5,1,1,31,38,75,24.4,53,1011,52.99751428,34.46995053,0
952,5,29,215,8,N,Y,M,41, ,1,1,1,1,1,4,1,4,4,4,4,4,4,4,1,4,1,1,1,1,1,1,1,3,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,5,5,1,5,1,1,4,1,1,1,2,1,1,1,4,100,3,2,3,3,1,3,2,1,2,1,1,2,3,1,6,1,2,2,16.76666667,65552,16440,16440,2908,Missouri,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,2,1,2,1,1,2,2,1,1,2,1,3,3,2,20191010,5,5,3,3,2,1,1,1,1,2,1,1,1,1,2,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.134685723,0,1,1,5,5,1,2,6,2,2,2,2,5,3,4,1,1,4,2,1,3,1,1,5,1,1,28,38,75,21.71,53,1011,52.99751428,75.51512859,0
607,6,30,17,1,Y,Y,F,52, ,1,1,1,1,2,3,4,6,4,3,4,4,4,2,2,4,1,1,1,1,1,2,4,3,2,1,1,1,5,1,1,3,1,1,1,4,1,2,1,1,3,6,6,6,6,6,6,6,6,6,6,6,6,4,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,65,6,2,3,2,1,3,4,2,7,2,1,2,2,6,2,1,1,2,18.71666667,59301,16440,16440,3001,Montana,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,2.2, ,1.3,1.4,2.1,1,1,1,1,2,2,4,2,2,2,2,2,1,1,2,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,4,1,2,1,1,2,3,2,1,2,5,1,1,1,20191009,2,1,2,1,1,2,1,1,1,1,2,1,1,1,3,1,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.924461875,0,1,1,6,5,1,2,6,2,2,1,2,5,1,1,3,3,5,3,4,2, , ,1,2,4,31,38,75,23.7,47,1011,47.00248572,51.38847596,0
644,6,30,13,1,Y,Y,M,35, ,2,1,1,1,1,4,4,4,4,4,4,4,4,2,2,4,1,1,1,1,1,1,2,1,4,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,4,1,1,1,4,5,1,1,1,1,1,4,1,1,1,2,1,1,1,4,90,5,1,1,3,1,3,1,2,5,1,1,2,2,4,1,1,1,1,20.45,59405,16440,16440,3001,Montana,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2,4,1,1,1,20191009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.04901356,0,1,1,6,5,1,2,6,2,2,1,2,5,3,2,1,3,1,3,6,1,1,1,1,1,3,28,38,75,26.86,47,1011,47.00248572,17.37196026,0
648,6,30,25,1,Y,Y,M,42, ,1,5,6,4,4,2,2,3,4,1,2,3,4,4,4,3,5,4,5,5,1,4,5,1,2,2,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,3,3,1,70,6,4,5,3,5,3,2,2,6,2,1,2,3,4,2,1,1,1,21.6,59313,16440,16440,3001,Montana,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,2,1,1,2,2,1,1,2,2,2,2,2,3,3,3,3,1,3,3,1,1,1,1,1,1,1,1,4,3,3,3,1,2,2,2,1,2,4,1,1,1,20191009,1,1,1,1,3,3,3,4,4,1,1,1,1,1,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.029741275,0,1,1,6,5,1,2,6,2,2,1,2,4,1,1,3,1,3,3,2,2, , ,5,4,3,28,42,75,21.09,47,1011,47.00248572,81.06909447,0
750,6,30,111,1,Y,Y,M,33, ,1,1,1,3,1,2,5,5,2,3,3,6,4,5,2,5,2,1,1,2,1,2,3,3,2,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,1,1,2,1,1,2,1,1,4,1,5,5,2,1,1,2,2,2,1,1,2,1,1,4,90,6,2,2,3,1,1,2,1,6,1,1,2,2,8,3,4,1,1,19.2,59102,16440,16440,3001,Montana,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.1,1.2,1.3, , ,1,1,2,1,1,3,3,1,2,2,4,2,3,1,3,1,1,1,1,1,1,2,1,3,1,3,3,1,1,1,4,1,2,1,1,1,2,1,1,2,5,2,1,1,20191009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.956926667,0,1,3,6,5,1,2,1,1,1,1,2,5,1,1,3,1,3,1,1,1,1,1,1,2,3,20,38,75,22.28,47,1011,47.00248572,66.87487731,0
756,6,30,111,1,Y,Y,M,57, ,2,3,1,1,1,4,6,6,6,3,6,6,4,6,2,4,1,1,2,2,1,3,2,2,2,2,1,4,4,1,1,1,1,4,1,4,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,1,2,1,1,3,2,2,2,3,3,2,3,3,70,5,2,4,1,1,3,2,2,1,2,1,2,2,4,6,1,1,2,25.75,59044,16440,16440,3001,Montana,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,2,1,1,1,2,4,4,4,2,4,4,2,4,1,2,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,3,1,2,2,1,2,2,2,1,2,4,3,3,2,20191009,6,6,4,4,6,6,6,2,2,2,2,2,1,1,3,3,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2.42454683,0,1,1,6,5,1,2,6,2,2,2,2,5,3,4,1,1,4,3,2,4, , ,1,2,1,31,20,75,28.06,53,1011,52.99751428,14.13993312,0
324,5,31,141,1,Y,Y,F,43, ,1,2,1,1,2,4,6,5,3,4,5,6,4,2,2,4,1,1,2,1,1,1,2,3,2,1,1,2,5,1,1,1,1,1,1,2,1,1,1,1,4,6,6,6,6,6,6,6,6,6,6,6,6,4,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,75,5,2,2,2,1,3,6,2,5,1,1,2,2,6,6,5,1,1,18.31666667,68601,16440,16440,3101,Nebraska,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,4,3,2,2,3,4,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,2,1,1,2,3,2,1,2,5,3,3,2,20191007,5,5,3,3,2,1,1,1,1,2,1,1,1,1,3,1,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.134685723,0,1,4,5,5,1,2, ,2,2,2,2,5,3,4,1,3,6,3,7,3,1,1,1,1,3,28,38,75,28.93,53,1011,52.99751428,9.782555095,0
327,5,31,109,1,Y,Y,F,40, ,1,5,4,1,4,3,3,5,4,4,4,5,4,3,3,3,4,2,5,1,2,5,3,1,2,2,1,2,4,1,1,2,1,4,2,2,1,1,4,4,1,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,1,4,2,2,2,1,2,2,1,2,5,2,60,7,2,2,2,3,3,2,1,3,2,1,2,2,3,6,2,1,2,13.61666667,68521,16440,16440,3101,Nebraska,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,1,3,1,1,3,2,1,3,1,1,1,1,3,1,4,1,2,1,1,2,2,1,1,2,3,3,3,2,20191007,5,5,3,3,2,1,1,1,1,2,1,1,1,1,3,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.134685723,0,1,2,5,5,1,2,5,2,2,2,2,5,1,3,3,1,4,2,1,4, , ,1,3,2,28,38,75,20.35,53,1011,52.99751428,85.99100128,0
329,5,31,109,1,Y,Y,F,42, ,1,5,7,5,1,2,1,6,3,2,1,2,1,4,3,2,5,5,4,5,4,5,5,1,2,1,3,7,7,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,2,2,3,1,2,1,1,2,3,1,60,6,5,7,7,2,1,2,1,2,2,1,2,2,6,6,2,1,2,18.48333333,68516,16440,16440,3101,Nebraska,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,1,1,1,4,2,1,1,1,1,2,2,1,3,3,3,3,3,3,3,2,4,1,1,1,1,1,1,4,3,3,3,3,1,2,1,1,2,5,3,3,2,20191007,5,5,3,3,4,3,3,4,4,6,5,5,4,4,3,5,4,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.113839484,0,1,2,5,5,1,2,5,2,2,2,2,1,1,3,3,1,4,2,1,4, , ,1,5,1,28,42,75,23.77,53,1011,52.99751428,45.54427007,0
622,5,31,55,2,Y,Y,F,38, ,1,2,2,1,2,4,4,6,5,4,4,6,4,6,2,3,2,1,2,3,1,2,1,2,2,1,1,3,5,1,1,3,1,3,1,4,1,1,4,1,1,6,6,6,6,6,6,6,6,6,6,6,6,3,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,7,5,2,3,2,3,3,2,1,2,2,1,2,2,3,8,4,1,2,18.85,68144,16440,16440,3102,Nebraska,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,2,4,3,2,2,4,2,4,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,3,1,2,1,1,2,2,1,1,2,3,4,2,2,20191009,3,3,3,3,2,1,1,1,1,2,1,1,1,1,3,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.134685723,0,1,3,5,5,1,2,2,1,2,2,2,5,3,4,1,1,4,2,1,4, , ,1,2,1,28,38,75,26.93,53,1011,52.99751428,16.99225965,0
141,5,31,113,3,Y,Y,F,37, ,1,3,1,1,1,4,6,4,4,4,4,4,4,2,2,4,1,1,2,1,1,1,1,3,2,1,1,2,5,1,1,1,1,1,1,4,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,4,1,5,4,5,1,4,4,1,4,4,4,4,4,2,2,50,6,1,1,2,1,3,2,1,3,1,1,2,2,5,2,1,1,2,20.96666667,69163,16440,16440,3103,Nebraska,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1.1,1.2,1.3,1.4,2.1,2,1,1,1,2,4,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,3,3,3,1,3,4,1,1,1,1,2,2,1,1,2,4,1,1,1,20191006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.04901356,0,1,1,5,5,1,2,6,2,2,1,2,5,1,1,3,1,3,1,1,1,1,1,1,1,2,28,38,75,23.09,47,1011,47.00248572,57.9154261,0
492,5,31,67,3,N,N,F,49, ,1,1,1,1,1,4,4,4,4,4,4,4,4,2,1,4,1,1,1,1,1,1,1,3,2,3,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,1,4,1,2,1,4,1,1,1,4,100,6,1,1,1,1,3,2,1,6,1,1,2,3,1,4,1,2,1,23.48333333,68357,16440,16440,3103,Nebraska,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,4,1,1,1,1,2,2,1,1,2,1,2,1,1,20191008,2,1,2,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.924461875,0,1,1,5,5,1,2,6,3,2,1,2,5,1,1,3,1,3,1,1,1,1,1,5,1,3,31,38,75,23.7,47,1011,47.00248572,51.38847596,0
574,6,32,3,1,N,N,M,50, ,1,5,7,5,4,2,2,2,2,1,1,2,1,3,4,1,5,2,5,5,2,5,5,1,1,2,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,4,2,2,4,4,4,2,2,2,2,1,2,4,1,2,2,2,2,1,2,2,3,1,75,5,4,7,5,2,3,1,2,2,1,1,2,4,1,5,2,2,1,21.4,89146,16440,16440,3201,Nevada,2,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,2.2, ,1.3,1.4,2.1,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1,3,1,3,3,1,3,3,1,1,1,1,1,1,3,1,3,3,3,3,3,2,1,2,1,2,1,2,1,1,20191008,2,1,2,1,3,4,3,4,4,5,6,5,4,4,3,4,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.90747783,0,1,2,6,5,2,2,5,1,2,1,2,1,3,2,1,3,1,3,6,1,1,3,5,3,1,31,42,75,28.97,47,1011,47.00248572,8.430964856,0
977,6,32,3,1,Y,Y,M,81, ,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,1,1,1,1,4,1,2,1,4,2,1,1,4,50,5,1,1,2,1,3,2,2,4,1,1,2,2,1,9,3,1,2,18.13333333,89121,16440,16440,3201,Nevada,2,2,0,0,0,0,0,0,0,0,0,0,0,11,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,2,1,4,2,2,20191010,4,4,4,4,2,2,2,1,1,2,2,2,1,1,3,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,2,6,5,2,2,5,3,2,2,1,5,3,4,1,1,4,3,2,3,1,1,1,1,2,21,38,75,29.23,53,1011,52.99751428,7.438047952,0
1011,6,32,3,1,Y,Y,F,999,6,2,1,2,3,5,3,5,6,4,5,5,5,4,5,5,3,1,2,2,2,2,2,2,3,2,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,3,1,2,1,1,4,3,2,2,2,2,4,2,2,1,2,1,2,1,1,1,3,90,5,2,3,6,1,3,2,2,2,1,6,2,1,4,6,3,1,2,24.55,89128,16440,16440,3201,Nevada,2,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,2.2, ,1.3,1.4,2.1,1,1,2,3,2,3,4,2,3,3,3,2,3,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,2,1,3,2,2,2,4,2,4,3,3,2,20191010,6,5,4,3,2,2,1,1,1,6,6,5,3,3,3,3,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.255952471,0,1,2,6,5,2,2,5,2,8,7,2,2,4,4,2,2,7,3,2,3,2,2,5,1,1,31,38,4,25.84,53,1011,52.99751428,20.09394645,0
173,6,32,31,2,Y,Y,F,23, ,1,5,7,5,4,1,6,6,6,1,1,6,1,6,4,2,5,5,5,4,5,5,4,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,80,3,5,7,6,2,3,2,1,7,2,1,2,4,3,6,3,1,1,15.51666667,89433,16440,16440,3202,Nevada,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.1,1.2, , , ,3,3,3,2,1,4,4,4,1,1,4,1,4,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,1,1,2,3,3,3,2,20191006,5,5,3,3,4,3,3,4,4,6,5,5,4,4,1,5,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2.077858925,0,1,2,6,5,2,2,5,2,1,2,2,1,3,4,1,1,4,2,1,4, , ,5,5,4,20,42,75,20.01,53,1011,52.99751428,88.11648115,0
363,6,32,31,2,N,N,M,78, ,1,2,1,2,1,4,4,4,4,4,4,3,4,2,2,4,1,2,2,1,1,1,2,2,2,1,1,2,5,1,1,1,1,1,1,3,1,1,3,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,4,1,2,1,2,3,2,1,2,2,4,2,2,2,2,60,6,1,3,2,1,3,2,2,4,1,1,2,2,10,2,1,2,1,23.98333333,89506,16440,16440,3202,Nevada,1,2,0,0,0,0,0,0,0,0,0,0,0,10,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,4,1,1,1,1,2,2,2,1,2,7,1,1,1,20191007,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,1,6,5,2,2,6,2,2,1,1,5,1,1,3,1,3,3,2,1,1,1,1,1,2,21,38,75,24.52,47,1011,47.00248572,32.55892072,0
747,6,32,31,2,Y,Y,M,40, ,1,1,1,1,1,4,4,5,3,4,4,4,4,3,2,4,1,1,1,1,1,1,1,3,2,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,4,4,1,1,2,1,1,2,1,1,1,4,1,1,1,2,70,5,1,3,2,1,4,2,1,1,1,3,101,2,10,4,1,1,1,18.26666667,89508,16440,16440,3202,Nevada,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,1,1,1,1,2,2,1,3,3,7,2,1,1,20191009,1,1,1,1,1,1,1,1,6,1,1,1,1,6,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.130630912,0,1,1,6,5,2,2,6,3,6,5,2,5,4,2,2,2,7,1,1,1,2,2,3,1,1,28,38,9,28.36,47,1011,47.00248572,11.50936525,0
1010,6,32,7,2,N,N,F,73, ,1,5,7,5,4,1,1,2,1,2,1,1,1,4,4,2,5,5,5,5,5,5,5,1,2,3,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,2,3,3,2,2,3,2,2,1,80,6,4,7,6,2,3,2,2,2,2,1,2,2,2,4,1,2,1,17.06666667,89815,16440,16440,3202,Nevada,1,2,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,2.2, , ,1.4, ,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,4,3,3,3,3,2,2,2,1,2,2,2,1,1,20191010,2,2,2,2,3,4,4,4,4,5,6,6,4,4,3,5,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.543337226,0,1,1,6,5,2,2,6,3,2,1,1,1,1,1,3,1,3,3,2,2, , ,1,5,1,21,42,75,24.64,47,1011,47.00248572,31.83920301,0
161,6,32,3,4,Y,Y,M,44, ,1,5,7,5,4,1,1,2,2,2,1,3,1,4,4,1,5,5,5,5,5,5,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,1,1,1,1,2,3,2,3,1,1,4,4,1,65,6,4,7,6,2,1,2,2,7,2,1,2,2,2,1,2,1,1,15.8,89131,16440,16440,3204,Nevada,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,2,1,1,1,1,1,1,2,1,2,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,4,3,3,3,3,1,2,2,1,2,2,1,1,1,20191006,1,1,1,1,3,3,3,4,4,5,5,5,4,4,3,5,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.029741275,0,1,2,6,5,2,2,5,2,2,1,2,1,1,1,3,1,3,3,2,2, , ,1,5,4,28,42,75,23.09,47,1011,47.00248572,57.9154261,0
743,1,33,15,1,Y,Y,M,36, ,1,5,7,5,4,2,2,3,3,3,2,3,2,4,4,2,5,4,5,5,2,5,5,1,1,1,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,1,70,7,3,5,6,2,1,2,1,7,2,1,2,2,3,6,4,1,1,20.85,3053,16440,16440,3301,New Hampshire,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,2,1,1,2,2,2,1,2,1,2,2,1,3,3,3,3,1,3,3,1,1,1,1,1,1,1,1,4,2,3,3,3,1,2,1,1,2,3,3,3,2,20191009,5,5,3,3,4,3,3,4,4,6,5,5,4,4,3,5,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.113839484,0,1,3,1,5,2,2,2,2,2,2,2,2,1,3,3,1,4,2,1,4, , ,1,4,4,28,42,75,24.35,53,1011,52.99751428,37.59229988,0
3,1,33,11,2,Y,Y,M,43, ,1,5,2,5,4,4,4,6,4,1,4,4,4,2,2,3,2,1,2,1,1,4,5,2,2,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,80,6,2,4,4,3,3,2,1,5,1,6,3,3,3,1,1,1,1,18.2,3244,16440,16440,3302,New Hampshire,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,1,3,2,2,2,4,2,1,2,2,2,1,1,2,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,4,1,2,2,2,2,2,1,4,2,3,1,1,1,20191006,1,1,1,1,5,5,5,2,2,3,3,3,2,2,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.651034523,0,1,1,1,5,2,2,6,2,8,7,2,3,2,1,3,2,7,1,1,1,2,2,5,3,3,28,20,4,21.09,47,1011,47.00248572,81.06909447,0
